AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle;source_file;roadSurface_original
1,5;45,89999771;46,60499852;387,3747025;-2,700000763;2,0484;0,0;80,0;107,0;1333,0;15,82999992;40,0;-0,7918;9,422415733;0;;;;SmoothCondition
1,5;43,19999695;45,6149985;333,4314485;-2,700000763;1,9719;2,745098114;80,0;106,0;1228,5;13,07999992;40,0;-0,8288;9,430038452;0;;;;SmoothCondition
1,700004578;39,59999847;44,59499855;281,3699628;-3,599998474;2,0639;14,50980377;80,0;104,0;812,5;5,690000057;40,0;-0,899;9,39168644;0;;;;SmoothCondition
2,900001526;36,0;43,5749986;234,6608806;-3,599998474;2,015;25,49019623;80,0;102,0;763,0;4,519999981;41,0;-0,9849;9,337367058;0;;;;SmoothCondition
1,600006104;35,09999847;42,5999986;192,4962622;-0,900001526;2,0931;27,84313774;79,0;102,0;753,0;4,130000114;41,0;-0,9732;9,277919769;0;;;;SmoothCondition
1,900001526;33,29999924;41,65499859;154,973353;-1,799999237;2,0689;29,01960754;79,0;101,0;751,5;4,110000134;42,0;-1,2083;9,224167824;0;;;;SmoothCondition
1,699996948;31,5;40,82999859;129,7912743;-1,799999237;2,196;30,58823586;79,0;101,0;757,0;4,190000057;42,0;-1,4258;9,18167305;0;;;;SmoothCondition
2,400001526;28,79999924;40,07999865;113,2480574;-2,700000763;2,6306;29,01960754;79,0;101,0;753,0;4,239999771;42,0;-1,7384;9,158831596;0;;;;SmoothCondition
1,399993896;23,39999962;39,3749987;106,3330838;-5,399999619;2,8253;28,62745094;79,0;101,0;745,0;4,21999979;42,0;-1,8836;9,180106163;0;;;;SmoothCondition
0,599998474;11,69999981;38,54999874;110,548974;-11,69999981;2,8651;31,76470566;79,0;101,0;754,5;4,239999771;42,0;-1,7953;9,180106163;0;;;;SmoothCondition
0,700004578;0,0;37,79999874;134,459989;-11,69999981;2,8632;28,23529434;79,0;101,0;750,0;4,329999924;42,0;-1,698;9,180106163;0;;;;SmoothCondition
0,299995422;0,0;37,10999878;157,9737842;0,0;2,8526;28,62745094;79,0;101,0;752,0;4,329999924;42,0;-1,6938;9,180106163;0;;;;SmoothCondition
-0,700004578;0,0;36,5549988;180,7560624;0,0;2,8053;29,41176605;79,0;101,0;749,5;4,21999979;42,0;-1,7142;9,180106163;0;;;;SmoothCondition
0,5;0,0;36,01499883;202,8155184;0,0;2,7392;29,01960754;79,0;101,0;657,5;4,300000191;42,0;-1,5995;9,180106163;0;;;;SmoothCondition
-0,400001526;0,0;35,50499886;224,0384322;0,0;2,6672;62,35294342;79,0;101,0;706,5;3,829999924;42,0;-1,5978;9,180106163;0;;;;SmoothCondition
0,0;3,599999905;35,08499887;240,3500922;3,599999905;2,5492;71,76470947;79,0;101,0;706,5;4,800000191;42,0;-1,5306;9,215081215;0;;;;SmoothCondition
-0,900001526;6,299999714;34,69499888;253,7475829;2,699999809;2,3913;67,05882263;79,0;106,0;842,0;9,989999771;42,0;-1,5251;9,254616737;0;;;;SmoothCondition
-2,5;13,5;34,4249989;260,864599;7,200000286;2,4415;0,0;79,0;106,0;1542,0;15,77000046;41,0;-1,5342;9,295024872;0;;;;SmoothCondition
-1,799995422;14,39999962;34,2149989;266,6819547;0,899999619;2,1325;83,13725281;79,0;105,0;933,5;6,360000134;41,0;-1,3161;9,32037735;0;;;;SmoothCondition
-1,900001526;14,39999962;34,00499889;272,4096155;0,0;2,0183;76,86274719;79,0;103,0;917,0;8,409999847;41,0;-1,2414;9,352000237;0;;;;SmoothCondition
-3,0;17,10000038;33,74999894;277,1435384;2,700000763;1,9876;63,52941132;79,0;103,0;1097,0;9,550000191;41,0;-1,1464;9,380297661;0;;;;SmoothCondition
-3,0;18,89999962;33,50999894;280,8191991;1,799999237;1,8956;58,4313736;79,0;103,0;1230,0;10,05000019;40,0;-1,0515;9,403860092;0;;;;SmoothCondition
-2,900001526;20,69999886;33,29999894;283,554894;1,799999237;1,8038;58,4313736;79,0;103,0;1327,5;11,55000019;40,0;-1,0178;9,421830177;0;;;;SmoothCondition
-3,0;22,5;33,04499895;285,1224953;1,800001144;1,8079;56,07843399;79,0;105,0;1511,5;13,85999966;40,0;-0,9772;9,443234444;0;;;;SmoothCondition
-2,5;25,19999886;32,83499894;285,7375461;2,699998856;1,8256;53,33333588;79,0;105,0;1621,5;14,10999966;40,0;-0,9274;9,464690208;0;;;;SmoothCondition
-2,299995422;26,09999847;32,6249989;285,878495;0,899999619;1,8147;0,0;79,0;105,0;956,5;7,659999847;40,0;-0,8908;9,464018822;0;;;;SmoothCondition
0,0;26,09999847;32,42999889;286,1075374;0,0;1,4186;15,29411793;79,0;102,0;1047,5;7,860000134;40,0;-0,8455;9,469468117;0;;;;SmoothCondition
0,199996948;26,09999847;32,26499887;286,5429695;0,0;1,1243;27,05882454;79,0;102,0;1041,5;12,32999992;40,0;-0,4981;9,491145134;0;;;;SmoothCondition
-0,200004578;26,09999847;32,12999883;287,1051644;0,0;0,9693;1,960784316;79,0;103,0;1033,0;12,05000019;39,0;-0,4275;9,51245594;0;;;;SmoothCondition
1,300003052;25,19999886;32,03999883;287,8712322;-0,899999619;1,026;9,019607544;79,0;104,0;819,0;5,940000057;39,0;-0,487;9,507296562;0;;;;SmoothCondition
-4,5;30,59999847;27,43499919;333,4589025;0,0;0,9221;85,09803772;79,0;108,0;1315,0;16,11000061;40,0;0,1546;13,08659649;1;;;;UnevenCondition
-5,399993896;33,29999924;27,2549992;329,3018182;2,700000763;0,8347;78,8235321;79,0;112,0;1465,5;16,29999924;40,0;0,2367;13,08216953;1;;;;UnevenCondition
-4,799995422;36,0;27,13499926;326,2741586;2,700000763;0,7437;74,90196228;79,0;113,0;1596,0;17,29999924;40,0;0,3539;13,07659817;1;;;;UnevenCondition
-4,300003052;38,70000076;27,02999927;323,1204215;2,700000763;0,7867;21,96078491;79,0;108,0;1623,0;20,21999931;40,0;0,3553;13,07671833;1;;;;UnevenCondition
-4,699996948;40,5;26,96999929;321,2533036;1,799999237;0,8581;0,0;79,0;108,0;1621,5;19,62999916;40,0;0,3473;13,08887577;1;;;;UnevenCondition
-4,400001526;40,5;26,90999932;319,3788638;0,0;0,8531;0,0;79,0;108,0;1571,5;19,12999916;39,0;0,2984;13,11113834;1;;;;UnevenCondition
-2,0;38,70000076;26,77499934;315,0110424;-1,799999237;0,8606;0,0;79,0;108,0;1553,5;19,12999916;38,0;0,3371;13,11113834;1;;;;UnevenCondition
-0,5;37,79999924;26,57999933;308,2795757;-0,900001526;0,9599;43,52941132;79,0;104,0;1557,5;13,48999977;38,0;0,4292;13,12559891;1;;;;UnevenCondition
-0,599998474;37,79999924;26,38499932;301,4707701;0,0;1,0615;54,90196228;79,0;105,0;1629,0;13,13000011;38,0;0,3368;13,12611008;1;;;;UnevenCondition
-0,800003052;39,59999847;26,23499932;296,0433127;1,799999237;1,1552;18,8235302;79,0;105,0;1619,5;15,02000046;38,0;0,1837;13,13296413;1;;;;UnevenCondition
-0,5;40,5;26,11499937;291,6683995;0,900001526;1,2329;0,0;79,0;108,0;1619,5;19,96999931;37,0;0,0109;13,15467072;1;;;;UnevenCondition
-1,099998474;39,59999847;25,9799994;286,8351721;-0,900001526;1,348;0,0;79,0;108,0;1619,5;19,73999977;37,0;-0,1338;13,18061447;1;;;;UnevenCondition
-1,199996948;39,59999847;25,84499942;281,9648768;0,0;1,6193;0,0;79,0;107,0;1569,5;19,32999992;37,0;-0,2292;13,21585369;1;;;;UnevenCondition
-1,199996948;38,70000076;25,69499948;276,6472522;-0,899997711;1,6843;0,0;79,0;107,0;1532,0;18,15999985;37,0;-0,2732;13,23432446;1;;;;UnevenCondition
-1,199996948;37,79999924;25,54499948;271,5584387;-0,900001526;1,739;0,0;79,0;107,0;1462,5;17,40999985;37,0;-0,437;13,25277328;1;;;;UnevenCondition
-1,0;35,09999847;25,3649995;266,0504396;-2,700000763;1,9041;3,137254953;79,0;106,0;1294,0;15,38000011;37,0;-0,7019;13,27181721;1;;;;UnevenCondition
-0,299995422;31,5;25,1399995;260,1024309;-3,599998474;2,0993;20,0;79,0;105,0;1114,0;9,43999958;37,0;-0,7867;13,2693224;1;;;;UnevenCondition
-0,199996948;27,0;24,8399995;253,3844645;-4,5;2,1376;20,0;79,0;103,0;952,5;6,019999981;37,0;-0,9225;13,24109364;1;;;;UnevenCondition
0,400001526;24,29999924;24,50999951;246,9914143;-2,700000763;2,1695;38,03921509;79,0;102,0;948,5;5,71999979;38,0;-1,0392;13,21285343;1;;;;UnevenCondition
0,599998474;23,39999962;24,16499953;240,3867116;-0,899999619;2,2275;38,4313736;79,0;101,0;903,5;5,519999981;38,0;-1,2033;13,18119717;1;;;;UnevenCondition
0,799995422;22,5;23,81999958;234,1714506;-0,899999619;2,2594;38,03921509;79,0;101,0;902,0;5,630000114;38,0;-1,3616;13,18116093;1;;;;UnevenCondition
0,899993896;22,5;23,48999959;228,3019253;0,0;2,3355;38,03921509;79,0;101,0;906,5;7,690000057;38,0;-1,3644;13,17960548;1;;;;UnevenCondition
0,699996948;22,5;23,18999959;223,322942;0,0;2,3383;94,11764526;79,0;103,0;969,0;11,72000027;37,0;-1,3323;13,1991806;1;;;;UnevenCondition
0,900001526;19,79999924;22,87499957;219,3395262;-2,700000763;2,2493;89,80392456;79,0;108,0;1141,0;11,10999966;38,0;-1,3257;13,20600891;1;;;;UnevenCondition
1,800003052;24,29999924;22,66499959;215,9951881;4,5;2,1715;26,66666794;79,0;104,0;1133,0;8,470000267;38,0;-1,3632;13,20149994;1;;;;UnevenCondition
1,5;28,79999924;22,55999961;214,0010783;4,5;2,1493;10,58823586;79,0;103,0;836,5;5,579999924;37,0;-1,3415;13,24070835;1;;;;UnevenCondition
1,5;28,79999924;22,45499962;211,9845448;0,0;2,1973;30,58823586;79,0;102,0;928,5;5,239999771;37,0;-1,4342;13,31479549;1;;;;UnevenCondition
1,599998474;27,89999962;22,36499962;210,4853585;-0,899999619;2,2349;30,19607925;79,0;101,0;746,0;4,489999771;38,0;-1,5708;13,39861679;1;;;;UnevenCondition
1,799995422;25,19999886;22,24499964;208,9001388;-2,700000763;2,3019;29,80392265;79,0;101,0;746,0;4,489999771;38,0;-1,7174;13,39861679;1;;;;UnevenCondition
1,700004578;21,59999847;22,07999962;207,4277234;-3,600000381;2,3719;30,19607925;79,0;101,0;752,5;4,239999771;38,0;-1,7204;13,48885536;1;;;;UnevenCondition
1,200004578;16,19999886;21,8249996;206,4435963;-5,399999619;2,424;30,19607925;79,0;101,0;748,5;4,159999847;38,0;-1,7516;13,58731556;1;;;;UnevenCondition
1,400001526;10,79999924;21,4499996;206,128978;-5,399999619;2,4802;30,58823586;79,0;101,0;751,5;4,190000057;38,0;-1,7611;13,66600227;1;;;;UnevenCondition
1,0;7,199999809;20,99999958;206,6094858;-3,599999428;2,4755;30,19607925;79,0;101,0;753,5;4,159999847;39,0;-1,825;13,66542339;1;;;;UnevenCondition
-0,200004578;5,399999619;20,53499959;207,9501046;-1,800000191;2,509;30,19607925;79,0;101,0;753,5;4,190000057;39,0;-1,8506;13,65026283;1;;;;UnevenCondition
0,199996948;3,599999905;20,08499961;210,8880709;-1,799999714;2,5222;30,19607925;79,0;101,0;749,5;4,360000134;39,0;-1,7746;13,66354275;1;;;;UnevenCondition
-1,5;0,0;19,66499963;217,1026471;-3,599999905;2,4509;30,98039246;79,0;101,0;749,5;4,21999979;39,0;-1,6565;13,66354275;1;;;;UnevenCondition
-2,0;0,0;19,28999963;223,3778587;0,0;2,4156;30,98039246;79,0;101,0;752,0;4,239999771;39,0;-1,5767;13,66354275;1;;;;UnevenCondition
-2,399993896;0,0;19,00499963;229,5208161;0,0;2,4397;30,98039246;79,0;101,0;754,5;4,239999771;39,0;-1,524;13,66354275;1;;;;UnevenCondition
-1,700004578;0,0;18,83999963;234,2098921;0,0;2,3453;30,19607925;79,0;101,0;754,5;4,360000134;39,0;-1,4647;13,66354275;1;;;;UnevenCondition
-0,700004578;0,0;18,82499963;234,7707141;0,0;2,2947;30,58823586;79,0;101,0;752,0;4,300000191;39,0;-1,4349;13,66354275;1;;;;UnevenCondition
-0,800003052;0,0;18,82499963;234,7707141;0,0;2,2905;30,58823586;79,0;101,0;752,0;4,21999979;39,0;-1,3897;13,66354275;1;;;;UnevenCondition
-0,5;0,0;18,82499963;234,7707141;0,0;2,2862;30,98039246;79,0;101,0;750,5;4,269999981;39,0;-1,4736;13,66354275;1;;;;UnevenCondition
0,0;0,0;18,82499963;234,7707141;0,0;2,3667;30,98039246;79,0;101,0;756,5;4,329999924;39,0;-1,624;13,66354275;1;;;;UnevenCondition
0,199996948;0,0;18,82499963;234,7707141;0,0;2,4307;30,19607925;79,0;101,0;749,5;4,21999979;39,0;-1,6335;13,66354275;1;;;;UnevenCondition
2,0;0,0;18,82499963;234,7707141;0,0;2,4322;30,19607925;79,0;101,0;750,0;4,21999979;39,0;-1,5945;13,66354275;1;;;;UnevenCondition
2,400001526;0,0;18,82499963;234,7707141;0,0;2,4549;29,41176605;79,0;101,0;753,0;4,269999981;39,0;-1,5766;13,66354275;1;;;;UnevenCondition
2,799995422;0,0;18,82499963;234,7707141;0,0;2,3899;29,41176605;79,0;101,0;749,5;4,21999979;39,0;-1,5317;13,66354275;1;;;;UnevenCondition
2,0;0,0;18,82499963;234,7707141;0,0;2,2457;29,41176605;79,0;101,0;754,0;4,130000114;39,0;-1,476;13,66354275;1;;;;UnevenCondition
1,400001526;0,0;18,82499963;234,7707141;0,0;2,1372;30,58823586;79,0;101,0;752,5;4,300000191;39,0;-1,2848;13,66354275;1;;;;UnevenCondition
1,5;0,0;18,82499963;234,7707141;0,0;2,0723;29,80392265;79,0;101,0;749,0;4,300000191;39,0;-1,1909;13,66354275;1;;;;UnevenCondition
1,299995422;0,0;18,82499963;234,7707141;0,0;1,9893;30,58823586;79,0;101,0;752,0;4,300000191;39,0;-1,0892;13,66354275;1;;;;UnevenCondition
0,900001526;0,0;18,80999963;235,3310785;0,0;1,9573;30,19607925;79,0;101,0;754,5;4,239999771;39,0;-1,0754;13,66354275;1;;;;UnevenCondition
0,400001526;0,0;18,76499964;236,927053;0,0;1,8948;29,41176605;79,0;101,0;754,0;4,239999771;39,0;-1,0345;13,66354275;1;;;;UnevenCondition
0,199996948;0,0;18,64499964;240,6136969;0,0;1,8141;30,19607925;79,0;101,0;747,5;4,300000191;39,0;-0,9713;13,66354275;1;;;;UnevenCondition
0,099998474;0,0;18,41999964;246,0056882;0,0;1,803;30,19607925;79,0;101,0;753,5;4,239999771;39,0;-0,9679;13,66354275;1;;;;UnevenCondition
0,0;0,0;18,17999965;251,4239931;0,0;1,7953;29,80392265;79,0;101,0;748,5;4,239999771;39,0;-0,9631;13,66354275;1;;;;UnevenCondition
0,0;0,0;17,93999965;256,7251454;0,0;1,7991;30,98039246;79,0;101,0;748,5;4,190000057;39,0;-0,9663;13,66354275;1;;;;UnevenCondition
0,0;0,0;17,60999966;262,0107384;0,0;1,8116;30,19607925;79,0;101,0;752,5;4,21999979;39,0;-0,9735;13,66354275;1;;;;UnevenCondition
0,0;0,0;17,14499967;265,25234;0,0;1,8047;30,98039246;79,0;101,0;753,5;4,21999979;39,0;-0,9684;13,66354275;1;;;;UnevenCondition
0,0;0,0;16,6349997;266,9016285;0,0;1,8196;29,80392265;79,0;101,0;748,0;4,329999924;39,0;-0,957;13,66354275;1;;;;UnevenCondition
0,0;0,0;16,12499972;268,0219001;0,0;1,8301;29,80392265;79,0;101,0;755,0;4,21999979;39,0;-0,9547;13,66354275;1;;;;UnevenCondition
0,0;0,0;15,56999973;267,1160274;0,0;1,8297;29,80392265;79,0;101,0;754,0;4,239999771;39,0;-0,9401;13,66354275;1;;;;UnevenCondition
0,0;0,0;14,96999973;263,7845016;0,0;1,84;29,80392265;79,0;101,0;750,5;4,21999979;39,0;-0,9247;13,66354275;1;;;;UnevenCondition
0,0;0,0;14,32499972;257,6154583;0,0;1,8375;29,80392265;79,0;101,0;756,0;4,239999771;39,0;-0,927;13,66354275;1;;;;UnevenCondition
0,0;0,0;13,64999972;249,0177884;0,0;1,8411;29,80392265;79,0;101,0;751,5;4,21999979;39,0;-0,9083;13,66354275;1;;;;UnevenCondition
0,0;0,0;12,97499972;239,4934236;0,0;1,8568;30,19607925;79,0;101,0;748,5;4,239999771;39,0;-0,8995;13,66354275;1;;;;UnevenCondition
0,0;0,0;12,32999971;230,7072107;0,0;1,8542;29,80392265;79,0;101,0;750,5;4,079999924;39,0;-0,8847;13,66354275;1;;;;UnevenCondition
0,0;0,0;11,69999972;221,8850754;0,0;1,8661;29,80392265;79,0;101,0;752,0;4,360000134;39,0;-0,8735;13,66354275;1;;;;UnevenCondition
0,0;0,0;11,06999973;212,2556859;0,0;1,8803;29,80392265;79,0;101,0;749,0;4,190000057;39,0;-0,8644;13,66354275;1;;;;UnevenCondition
0,0;0,0;10,40999976;200,0937888;0,0;1,8815;30,19607925;79,0;101,0;750,0;4,300000191;39,0;-0,8704;13,66354275;1;;;;UnevenCondition
0,0;0,0;9,73499976;186,1212884;0,0;1,8739;30,58823586;79,0;101,0;749,0;4,21999979;39,0;-0,8655;13,66354275;1;;;;UnevenCondition
0,0;0,0;9,074999785;172,1673236;0,0;1,8656;29,80392265;79,0;101,0;752,0;4,380000114;39,0;-0,8662;13,66354275;1;;;;UnevenCondition
0,0;0,0;8,414999811;157,3273927;0,0;1,8592;29,41176605;79,0;101,0;752,5;4,21999979;39,0;-0,8676;13,66354275;1;;;;UnevenCondition
0,0;0,0;7,769999798;142,5590781;0,0;1,8566;30,19607925;79,0;101,0;753,5;4,21999979;39,0;-0,8664;13,66354275;1;;;;UnevenCondition
0,0;0,0;7,139999811;127,89396;0,0;1,8571;30,19607925;79,0;101,0;749,0;4,239999771;40,0;-0,8654;13,66354275;1;;;;UnevenCondition
0,0;0,0;6,554999836;115,1598002;0,0;1,8539;30,98039246;79,0;101,0;754,5;4,269999981;40,0;-0,8693;13,66354275;1;;;;UnevenCondition
0,0;0,0;6,029999836;105,0611136;0,0;1,8454;30,58823586;79,0;101,0;754,0;4,239999771;40,0;-0,8622;13,66354275;1;;;;UnevenCondition
0,0;0,0;5,579999836;98,01823209;0,0;1,8637;30,58823586;79,0;101,0;754,0;4,190000057;40,0;-0,8426;13,66354275;1;;;;UnevenCondition
0,0;0,0;5,174999849;92,43952906;0,0;1,8648;30,58823586;79,0;101,0;751,0;4,300000191;40,0;-0,8457;13,66354275;1;;;;UnevenCondition
0,0;0,0;4,784999855;87,10908851;0,0;1,8645;29,80392265;79,0;101,0;753,0;4,329999924;40,0;-0,8426;13,66354275;1;;;;UnevenCondition
0,0;0,0;4,409999855;82,03514772;0,0;1,8728;30,19607925;79,0;101,0;749,5;4,21999979;40,0;-0,83;13,66354275;1;;;;UnevenCondition
0,0;0,0;4,034999855;76,67518998;0,0;1,8827;30,98039246;79,0;101,0;749,0;4,329999924;40,0;-0,8433;13,66354275;1;;;;UnevenCondition
0,0;0,0;3,659999855;71,02921529;0,0;1,8831;30,19607925;78,0;101,0;752,5;4,21999979;40,0;-0,8375;13,66354275;1;;;;UnevenCondition
0,0;0,0;3,329999868;66,73026647;0,0;1,8895;30,19607925;78,0;101,0;752,0;4,300000191;40,0;-0,8257;13,66354275;1;;;;UnevenCondition
0,0;0,0;2,924999881;59,29817369;0,0;1,8853;30,19607925;78,0;101,0;752,5;4,21999979;40,0;-0,8289;13,66354275;1;;;;UnevenCondition
0,0;0,0;2,444999894;47,86115731;0,0;1,881;30,58823586;78,0;101,0;754,0;4,300000191;40,0;-0,8217;13,66354275;1;;;;UnevenCondition
0,0;0,0;1,964999906;35,95553078;0,0;1,8996;30,19607925;78,0;101,0;752,0;4,269999981;40,0;-0,8249;13,66354275;1;;;;UnevenCondition
1,5;0,0;;;;-0,2122;37,64706039;20,0;101,0;812,0;10,72000027;13,0;-0,2928;;0;;;;SmoothCondition
1,800003052;0,0;;;;-0,2674;37,25490189;20,0;101,0;810,5;10,65999985;13,0;-0,3139;;0;;;;SmoothCondition
1,300003052;0,0;;;;-0,114;37,25490189;20,0;101,0;813,0;10,63000011;13,0;-0,3776;;0;;;;SmoothCondition
-28,8999939;0,0;;;;0,0611;44,31372452;20,0;101,0;772,5;9,909999847;13,0;-0,4813;;0;;;;SmoothCondition
-35,69999695;0,0;;;;0,0695;45,49019623;20,0;101,0;816,0;10,48999977;13,0;-0,5209;115,7208786;0;;;;SmoothCondition
-34,19999695;2,699999809;;;2,699999809;0,146;45,88235474;20,0;101,0;854,0;10,88000011;13,0;-0,5298;101,2635193;0;;;;SmoothCondition
-20,70000458;3,599999905;;;0,900000095;0,1053;38,4313736;20,0;101,0;816,5;10,72000027;13,0;-0,5859;106,3583679;0;;;;SmoothCondition
-5,799995422;2,699999809;;;-0,900000095;0,2475;40,39215851;20,0;101,0;764,5;9,359999657;13,0;-0,7112;115,3967514;0;;;;SmoothCondition
-9,700004578;1,799999952;;;-0,899999857;0,2979;31,76470566;20,0;101,0;845,5;6,739999771;13,0;-0,7618;114,6018753;0;;;;SmoothCondition
-11,3999939;0,0;;;-1,799999952;0,33;43,13725662;20,0;101,0;819,5;7,050000191;13,0;-0,7992;114,6018753;0;;;;SmoothCondition
-0,800003052;0,0;;;0,0;0,6616;88,62744904;20,0;101,0;758,5;7,050000191;13,0;-0,7689;114,6018753;0;;;;SmoothCondition
4,0;0,0;;;0,0;0,5938;95,6862793;21,0;101,0;754,5;7,800000191;13,0;-0,74;114,6018753;0;;;;SmoothCondition
4,699996948;4,5;;;4,5;0,5346;71,76470947;21,0;100,0;1181,5;10,77000046;13,0;-0,6762;99,23432922;0;;;;SmoothCondition
7,099990845;8,099999428;;;3,599999428;0,5994;46,66666794;21,0;100,0;1525,0;15,65999985;13,0;-0,7348;89,94113159;0;;;;SmoothCondition
6,199996948;9,899999619;;;1,800000191;0,6526;35,68627548;21,0;101,0;1525,0;14,48999977;13,0;-0,7627;77,78120422;0;;;;SmoothCondition
6,400001526;11,69999981;;;1,800000191;0,6341;96,07843018;21,0;101,0;893,0;5,989999771;13,0;-0,7809;55,08418274;0;;;;SmoothCondition
9,200004578;12,59999943;;;0,899999619;0,6046;70,58823395;21,0;101,0;921,0;12,35999966;13,0;-0,822;49,98583603;0;;;;SmoothCondition
11,6000061;15,29999924;;;2,699999809;0,605;41,17647171;21,0;101,0;1153,0;12,05000019;13,0;-0,8695;44,86259079;0;;;;SmoothCondition
13,09999084;16,19999886;;;0,899999619;0,692;17,64705849;21,0;101,0;1224,0;10,73999977;13,0;-0,9116;40,18099976;0;;;;SmoothCondition
2,5;17,10000038;;;0,900001526;0,8159;3,137254953;21,0;100,0;1197,5;14,93999958;13,0;-1,0058;38,79973221;0;;;;SmoothCondition
2,5;17,10000038;;;0,0;0,9081;3,137254953;21,0;101,0;1045,5;9,359999657;13,0;-1,0686;36,20323181;0;;;;SmoothCondition
-31,59999847;16,19999886;;;-0,900001526;1,0409;33,72549057;21,0;101,0;904,5;8,270000458;13,0;-1,0545;34,25767517;0;;;;SmoothCondition
-31,59999084;16,19999886;;;0,0;0,8658;51,37255096;21,0;101,0;971,0;9,470000267;13,0;-0,9715;32,94083405;0;;;;SmoothCondition
-33,0;16,19999886;;;0,0;0,628;73,33333588;21,0;101,0;1108,0;13,80000019;13,0;-0,9126;32,37281418;0;;;;SmoothCondition
-34,5;16,19999886;;;0,0;0,6137;63,92156982;21,0;101,0;1298,5;15,27000046;13,0;-0,86;31,76356697;0;;;;SmoothCondition
-40,20000458;20,69999886;;;4,5;0,4931;58,8235321;22,0;101,0;1464,5;16,54999924;14,0;-0,8177;31,21511078;0;;;;SmoothCondition
-50,0;23,39999962;;;2,700000763;0,5556;40,39215851;22,0;101,0;1136,0;10,68999958;14,0;-0,8538;29,56314278;0;;;;SmoothCondition
-54,69999695;24,29999924;;;0,899999619;0,5546;29,80392265;22,0;102,0;791,0;8,859999657;13,0;-0,7729;27,69102859;0;;;;SmoothCondition
-54,29999542;24,29999924;;;0,0;0,4611;96,07843018;22,0;101,0;1019,5;13,57999992;14,0;-0,7563;27,02719498;0;;;;SmoothCondition
-59,30000305;25,19999886;;;0,899999619;0,4504;93,33333588;22,0;103,0;1183,5;15,38000011;14,0;-0,7608;26,407341;0;;;;SmoothCondition
-25,40000153;28,79999924;;;3,600000381;0,1093;85,09803772;22,0;105,0;1322,0;17,46999931;14,0;-0,7221;25,90903854;0;;;;SmoothCondition
-24,40000153;32,39999771;;;3,599998474;0,404;32,15686417;22,0;102,0;1360,0;17,46999931;14,0;-0,782;25,90903854;0;;;;SmoothCondition
-22,29999542;34,20000076;;;1,800003052;0,412;0,0;22,0;101,0;1330,0;17,37999916;14,0;-0,95;25,41449547;0;;;;SmoothCondition
-20,70000458;33,29999924;;;-0,900001526;0,4019;21,56862831;22,0;102,0;1300,5;16,86000061;14,0;-0,9736;24,97500801;0;;;;SmoothCondition
-13,5;31,5;;;-1,799999237;0,399;86,66667175;22,0;106,0;1407,0;16,48999977;14,0;-0,886;24,59362793;0;;;;SmoothCondition
-5,900001526;33,29999924;;;1,799999237;0,4798;87,05882263;23,0;114,0;1407,0;19,29999924;15,0;-0,7773;24,32505989;0;;;;SmoothCondition
-2,099998474;36,89999771;;;3,599998474;0,4307;72,15686035;23,0;120,0;1537,5;22,65999985;17,0;-0,694;24,1315155;0;;;;SmoothCondition
-2,300003052;40,5;;;3,600002289;0,4585;65,88235474;23,0;120,0;1669,5;24,57999992;20,0;-0,6873;23,95879745;0;;;;SmoothCondition
-2,0;43,19999695;;;2,699996948;0,3717;24,31372643;23,0;123,0;1790,0;24,02000046;21,0;-0,7314;23,70936584;0;;;;SmoothCondition
-2,599998474;45,0;;;1,800003052;0,4277;0,0;23,0;109,0;1827,5;24,52000046;19,0;-0,6931;23,47840691;0;;;;SmoothCondition
-2,400001526;44,09999847;;;-0,900001526;0,5541;0,0;23,0;104,0;1769,5;23,07999992;17,0;-0,7781;23,25171471;0;;;;SmoothCondition
